row_index,document_id,chunk_id,status,previous_embedding_input_sha256,embedding_input_sha256,previous_vector_sha256,vector_sha256,vector_bytes_identical
1563,doc_7e1ec4e268f69b6a9c129a2a,chunk_233b62ec486344085d7ffc9f,reused,a5d85905440b8e639d1d918eec90a79097c50baae910227ed86abb7e202cd4c4,a5d85905440b8e639d1d918eec90a79097c50baae910227ed86abb7e202cd4c4,64f003299d696129cf9a4489e844aa0d249742c0264fc875b5d1cfac2f7f7a2e,64f003299d696129cf9a4489e844aa0d249742c0264fc875b5d1cfac2f7f7a2e,true
1564,doc_7e1ec4e268f69b6a9c129a2a,chunk_5b53f8865bef7da4fbf6d442,reused,f1bc3f68222ebde0c3513c285e806243bd3d09b1b1fd483a92e894655cf2cc46,f1bc3f68222ebde0c3513c285e806243bd3d09b1b1fd483a92e894655cf2cc46,cf9519ff802894f58672823d60ac19c4e1e4e5a80493efb481b856bd58ec75a6,cf9519ff802894f58672823d60ac19c4e1e4e5a80493efb481b856bd58ec75a6,true
1565,doc_7e1ec4e268f69b6a9c129a2a,chunk_0942e9d1b3c1a623e927d750,reused,2269b982cfd781f55e1ebc19ccec23c9d1820dea25f4d381a0ab281167455975,2269b982cfd781f55e1ebc19ccec23c9d1820dea25f4d381a0ab281167455975,8411af5834d7c5333edeec0ffb6d0b2ddcacec56acee3229562f55ab19ca7295,8411af5834d7c5333edeec0ffb6d0b2ddcacec56acee3229562f55ab19ca7295,true
1566,doc_7e1ec4e268f69b6a9c129a2a,chunk_e72f259337e7ccb289592563,reused,3f5c6485f898b104e1a02e8d3bb8f6d477da5bcde7ce5fdd5f242422df00654e,3f5c6485f898b104e1a02e8d3bb8f6d477da5bcde7ce5fdd5f242422df00654e,f5c89963b754b319ef602355d6b8c9c122bc4fe2068a336a53acbdd7cf8d75de,f5c89963b754b319ef602355d6b8c9c122bc4fe2068a336a53acbdd7cf8d75de,true
1567,doc_7e1ec4e268f69b6a9c129a2a,chunk_19676000094367296d18a1b6,reused,45d986cc98e0d2a6ca6253f32dfce7860529fbd21340b1a33b5d208a16b4ca1f,45d986cc98e0d2a6ca6253f32dfce7860529fbd21340b1a33b5d208a16b4ca1f,4b8ce299601e4d101eef16fea76321234f85e4bc0d6990d67a3cd6d4d27f5a6c,4b8ce299601e4d101eef16fea76321234f85e4bc0d6990d67a3cd6d4d27f5a6c,true
1568,doc_7e1ec4e268f69b6a9c129a2a,chunk_1140a9a10f8a7fe4c7df8e82,reused,dfe651d05906d054d6a2d6504c84312051223428db6b12879a8ef05eb8f32b8c,dfe651d05906d054d6a2d6504c84312051223428db6b12879a8ef05eb8f32b8c,9d58dd1dddded7b778d9d086fbab33924d701a6e2f43a930fa896ccc746c913c,9d58dd1dddded7b778d9d086fbab33924d701a6e2f43a930fa896ccc746c913c,true
1569,doc_7e1ec4e268f69b6a9c129a2a,chunk_a78f0aeb7ad4a46a018482cd,reused,bdbd020e938a4274aa3ad37505a775919988b0958441b21c489a9bbf43af38fa,bdbd020e938a4274aa3ad37505a775919988b0958441b21c489a9bbf43af38fa,dd7fd8af63d36b12dff11c7ff78e49eb096a4751ed40b3644566a5a809591ee7,dd7fd8af63d36b12dff11c7ff78e49eb096a4751ed40b3644566a5a809591ee7,true
1570,doc_892e2bccbae5ed8f55a12e90,chunk_b8583b0d8794fa3869bb737d,reused,ef798b17a7859787eeb1f0cb449f7b963c13c0aa1122c7bb935d053a39c65dcf,ef798b17a7859787eeb1f0cb449f7b963c13c0aa1122c7bb935d053a39c65dcf,86b6ac2cc9289eb79c3304cda37dcc4689bc3f2f6626159c2b198d98d8e662db,86b6ac2cc9289eb79c3304cda37dcc4689bc3f2f6626159c2b198d98d8e662db,true
1571,doc_892e2bccbae5ed8f55a12e90,chunk_5db7783ee6fb555b75c79e36,reused,d943fa4b670b0ec2784c5406d0aaf26db3c4c5799fdeb9832a23e718bdf98e78,d943fa4b670b0ec2784c5406d0aaf26db3c4c5799fdeb9832a23e718bdf98e78,7acdb0ce1128032cbbc116c33a9ae23a4f71d6edcc160aa43874bb05b6908e0e,7acdb0ce1128032cbbc116c33a9ae23a4f71d6edcc160aa43874bb05b6908e0e,true
1572,doc_892e2bccbae5ed8f55a12e90,chunk_b092a6c988cb14872110d823,reused,e7682d9477d8c0b3164138ca012768b2f6c9a14b63caaca76fe976e1bcb7109f,e7682d9477d8c0b3164138ca012768b2f6c9a14b63caaca76fe976e1bcb7109f,a6d86bb6dd2977d47579a9c543a80f76d4f3b1c07949f3b9ffd92406bf1d626c,a6d86bb6dd2977d47579a9c543a80f76d4f3b1c07949f3b9ffd92406bf1d626c,true
1573,doc_892e2bccbae5ed8f55a12e90,chunk_f38528965fc7f9620f2915d7,reused,1eb3adf377815a466a05e05485d484896d7b60fa93efe7fc8cfebc6f8305a65a,1eb3adf377815a466a05e05485d484896d7b60fa93efe7fc8cfebc6f8305a65a,de93f96f7915486b5c7ef8a035e53ebcd9ddc740ac046f0c4ddfeb8d58c2ee11,de93f96f7915486b5c7ef8a035e53ebcd9ddc740ac046f0c4ddfeb8d58c2ee11,true
1574,doc_892e2bccbae5ed8f55a12e90,chunk_d413efb91c93c2f560b55572,reused,0d290adc7a60b342c7a8a32e3b73b0aa65203088687c454145da6b106ad07629,0d290adc7a60b342c7a8a32e3b73b0aa65203088687c454145da6b106ad07629,7b38cf87d9ef53bd69bf5c79de8025b909bd6eac8e17af1ff338086b7345fff6,7b38cf87d9ef53bd69bf5c79de8025b909bd6eac8e17af1ff338086b7345fff6,true
1575,doc_892e2bccbae5ed8f55a12e90,chunk_8cdfd7eb70da57ed12c5abf5,reused,0c5b33e5eded1551b7ad280f6a26ac17ae62a349409667535401083919d088b5,0c5b33e5eded1551b7ad280f6a26ac17ae62a349409667535401083919d088b5,2af39bc92aa435629d730b044d8e13e7d1fc9250f99f22830eff1186522601a3,2af39bc92aa435629d730b044d8e13e7d1fc9250f99f22830eff1186522601a3,true
1576,doc_892e2bccbae5ed8f55a12e90,chunk_8f433dcbb6f98545a5dcdacd,reused,d7e957585a485e76cc21a040988b4cfb768cfba49a5eedbf0620fa81ede74707,d7e957585a485e76cc21a040988b4cfb768cfba49a5eedbf0620fa81ede74707,95959bf5d3b5b78800cbf04e8738a9de1b04111df4e6461da92e2d070a9f89b7,95959bf5d3b5b78800cbf04e8738a9de1b04111df4e6461da92e2d070a9f89b7,true
1577,doc_892e2bccbae5ed8f55a12e90,chunk_f9cb0bf0a5876e2c82a1d980,reused,063c72a666241190871e6d8b27e02b565103dd680ab3bca3053bfc59a4ba8d7a,063c72a666241190871e6d8b27e02b565103dd680ab3bca3053bfc59a4ba8d7a,151cf78244e4e83ed0bc836b39c72f8335b0a426f9532ffb75d86ffafc72027f,151cf78244e4e83ed0bc836b39c72f8335b0a426f9532ffb75d86ffafc72027f,true
1578,doc_892e2bccbae5ed8f55a12e90,chunk_a5fd98514ee7a60091436f15,reused,14888a25f6c0c2f23948e5f2dc30620cde8119a8f2dd2e5be85519a32e724a9c,14888a25f6c0c2f23948e5f2dc30620cde8119a8f2dd2e5be85519a32e724a9c,540b64a91ff2b90cdbc93e55085dd44bc08459b8bce9219463ffc766997ff2be,540b64a91ff2b90cdbc93e55085dd44bc08459b8bce9219463ffc766997ff2be,true
1579,doc_892e2bccbae5ed8f55a12e90,chunk_53786521566706cc22769c25,reused,07685c4cd81bdbdff5b8b8cccf73f481747e68591f2b5ac9e4b6b54676c5b840,07685c4cd81bdbdff5b8b8cccf73f481747e68591f2b5ac9e4b6b54676c5b840,23d011d78c5da32e37c3b0d8e1ee162e023500400c7bf96091b04793275c0136,23d011d78c5da32e37c3b0d8e1ee162e023500400c7bf96091b04793275c0136,true
1580,doc_edf9eff3ab66d0f96faa6154,chunk_b62aeadd362812e72fdb5818,reused,a5ec52da98fe6fa038c826a567e74cd40ad395a0492311c08c0436de0b78e177,a5ec52da98fe6fa038c826a567e74cd40ad395a0492311c08c0436de0b78e177,feb779095397e676b79245840dcab57909392157735737aa7d45ffe1275b139a,feb779095397e676b79245840dcab57909392157735737aa7d45ffe1275b139a,true
1581,doc_edf9eff3ab66d0f96faa6154,chunk_3decd4e5b45e8d903bef4a7b,reused,d21ecb6ae43177319290638618baa960500ce337e313e8f70fab8c975febbb1e,d21ecb6ae43177319290638618baa960500ce337e313e8f70fab8c975febbb1e,610dd16db9aaee7f408b6712d2a162c146c350889f49f4536556ad81365579f2,610dd16db9aaee7f408b6712d2a162c146c350889f49f4536556ad81365579f2,true
1582,doc_edf9eff3ab66d0f96faa6154,chunk_f6a25cfd489908565873c54e,reused,ecf1849a1bdd8c6824d1df873c8f8aae1e17358977ab0d4471a4e70188e90b22,ecf1849a1bdd8c6824d1df873c8f8aae1e17358977ab0d4471a4e70188e90b22,ae467a1d18ecd85cd42250133361e6c9ac86003ae14c25fe5b0234b1df5e23f7,ae467a1d18ecd85cd42250133361e6c9ac86003ae14c25fe5b0234b1df5e23f7,true
1583,doc_edf9eff3ab66d0f96faa6154,chunk_b1ccf4ad75919bed8e45b2a7,reused,20226b1643678e04f745ca9511ed0d90f535a01cea08065c36b1a83f08c593d1,20226b1643678e04f745ca9511ed0d90f535a01cea08065c36b1a83f08c593d1,952cac51a1dd5ef99811642c477d13725e39fc203ea73ba7fdd4f3db731f1fae,952cac51a1dd5ef99811642c477d13725e39fc203ea73ba7fdd4f3db731f1fae,true
1584,doc_edf9eff3ab66d0f96faa6154,chunk_59ad9736bc248176456c6869,reused,ac87e3fafe340ff99cf2c0544542f1678833505e7ea677409787505945406e0e,ac87e3fafe340ff99cf2c0544542f1678833505e7ea677409787505945406e0e,3a31468c56f0040548a587cf023a0bdc9834752283abb2420e29c2ba229fe004,3a31468c56f0040548a587cf023a0bdc9834752283abb2420e29c2ba229fe004,true
1585,doc_edf9eff3ab66d0f96faa6154,chunk_3279951078e2413c2af81b5e,reused,5ebacc12ed53f286c56fee2516c094b03a1cec440e011fb11b9fe2a17f70917c,5ebacc12ed53f286c56fee2516c094b03a1cec440e011fb11b9fe2a17f70917c,d5dfba5e0caaade279339241fc5865e794e76a7f4f794ebde7c4dcbc5b628f4d,d5dfba5e0caaade279339241fc5865e794e76a7f4f794ebde7c4dcbc5b628f4d,true
1586,doc_edf9eff3ab66d0f96faa6154,chunk_631e27e4b339cc559b5bfe5b,reused,9f03f6e2a35f66997ec306d19024a9d429fd188054387eb949a644ebf7ed7db0,9f03f6e2a35f66997ec306d19024a9d429fd188054387eb949a644ebf7ed7db0,a48b811b17ac4f9dd60c4e5347fe2822cb38ad2079e3c56286fc053a20d0ac32,a48b811b17ac4f9dd60c4e5347fe2822cb38ad2079e3c56286fc053a20d0ac32,true
1587,doc_3d832c68af87b758258734f0,chunk_8427f51d20cb8cb39ecfd3bb,reused,4dc419c59027988b59e8166edf02440ae9671a4de92228319f71f00108a1a755,4dc419c59027988b59e8166edf02440ae9671a4de92228319f71f00108a1a755,03a5886f31344ced3d2c899c07e28993ff0a8051194d24fb0c9fad456aea6525,03a5886f31344ced3d2c899c07e28993ff0a8051194d24fb0c9fad456aea6525,true
1588,doc_3d832c68af87b758258734f0,chunk_daf383a1888750cdd5eacbe5,reused,cf71a20cd59a56aa6fffab2e28402e1054c11575f15a92df137efb362ccf7d91,cf71a20cd59a56aa6fffab2e28402e1054c11575f15a92df137efb362ccf7d91,c602827be103e477b847c0b52fe4b8fee761fbc4729e1f023f9cdafdff64b726,c602827be103e477b847c0b52fe4b8fee761fbc4729e1f023f9cdafdff64b726,true
1589,doc_3d832c68af87b758258734f0,chunk_ec16831eadfc8e25dfba46a4,reused,fe8a73fef3b04053fae6ab12402712b6989949fc1af1b86fc50acc51fe98622a,fe8a73fef3b04053fae6ab12402712b6989949fc1af1b86fc50acc51fe98622a,0cf174d25abc9d5336f070e656bee2dd8716f53a009c2e4ac3e9a10d4516b576,0cf174d25abc9d5336f070e656bee2dd8716f53a009c2e4ac3e9a10d4516b576,true
1590,doc_3d832c68af87b758258734f0,chunk_8de1c0137a2b4ac148879e16,reused,bd47945c10aa23795cde7f4cae33b8b12a7db83ccae9d0bc63f9044c97af9303,bd47945c10aa23795cde7f4cae33b8b12a7db83ccae9d0bc63f9044c97af9303,3ba8db8d6a1ecc323b589e8bd0822ab148ba5084b88ed5adb4aba246d4b0aa7b,3ba8db8d6a1ecc323b589e8bd0822ab148ba5084b88ed5adb4aba246d4b0aa7b,true
1591,doc_3d832c68af87b758258734f0,chunk_40525a039579a1bf1ee2cf0e,reused,66f6d17c40734a152e3d1fc2f16b37a1092991d6ee0036e8041178b848582bde,66f6d17c40734a152e3d1fc2f16b37a1092991d6ee0036e8041178b848582bde,acb9f82d51910930fd9bea796d80b09db7afae41ea2cc0aeb5f9d5e9b41e495f,acb9f82d51910930fd9bea796d80b09db7afae41ea2cc0aeb5f9d5e9b41e495f,true
1592,doc_3d832c68af87b758258734f0,chunk_3e91338e1be2cb94ca8513f1,reused,89f78efac69ee688cd2bac6a789d779096f6eea4851300f0178d1115cc00e899,89f78efac69ee688cd2bac6a789d779096f6eea4851300f0178d1115cc00e899,9b07dca52295cab230e6df490d1a69d774849192ed249c2158315cfb6a48c393,9b07dca52295cab230e6df490d1a69d774849192ed249c2158315cfb6a48c393,true
1593,doc_3d832c68af87b758258734f0,chunk_bf000c32726ef4c6de276a7a,reused,c704acda1c79f511200ba5671d82b7f27b7b20085fae69514751a18b3ba3c2d2,c704acda1c79f511200ba5671d82b7f27b7b20085fae69514751a18b3ba3c2d2,78835f763899609798d860d2c1f74b21fc80df43c4ae63e4873b88ebd454585d,78835f763899609798d860d2c1f74b21fc80df43c4ae63e4873b88ebd454585d,true
1594,doc_3d832c68af87b758258734f0,chunk_732e770219e7159f494b9158,reused,27c40c765d84a008a1b28a1027a736749fbdab61359c36ec5c8665cda9bdc1e2,27c40c765d84a008a1b28a1027a736749fbdab61359c36ec5c8665cda9bdc1e2,b3a7ce74d49b35b104199b7144adcd9ecf994dbe324b7433d5baf9c1dc372ec2,b3a7ce74d49b35b104199b7144adcd9ecf994dbe324b7433d5baf9c1dc372ec2,true
1595,doc_3d832c68af87b758258734f0,chunk_00dbf1c671b70a00984e3907,reused,565d1c727d0e1197cab29753f0e577b3c54905a237bb34362001995ad056e1ff,565d1c727d0e1197cab29753f0e577b3c54905a237bb34362001995ad056e1ff,9dcbb0750aa35e46b37846575f257a1c9dfe3061511ca31297e73a7fcaae9ba4,9dcbb0750aa35e46b37846575f257a1c9dfe3061511ca31297e73a7fcaae9ba4,true
1596,doc_3d832c68af87b758258734f0,chunk_075b846260b781064741940d,reused,5e6f1676b880a9943b01927f1996315e001b5f37be75f595b0396fe08c38db6a,5e6f1676b880a9943b01927f1996315e001b5f37be75f595b0396fe08c38db6a,e6f541d18dbdf0b12d4a23ab90dcc87a892a26420c6961c78a805be7972b73b9,e6f541d18dbdf0b12d4a23ab90dcc87a892a26420c6961c78a805be7972b73b9,true
1597,doc_3d832c68af87b758258734f0,chunk_12253170944157bdff7a255e,reused,e1b341d443c291774e8368fae0836cdab0b9aec5a690a497c2354e6ea7a50452,e1b341d443c291774e8368fae0836cdab0b9aec5a690a497c2354e6ea7a50452,bc43019fb56d34e5beda692ea3b21d547c9db4bb53bd4204782875a68b61b453,bc43019fb56d34e5beda692ea3b21d547c9db4bb53bd4204782875a68b61b453,true
1598,doc_3d832c68af87b758258734f0,chunk_23792dac8d424d9e7094750e,reused,8afad6ce8a7ea8914afafeeba6a28eb560d12043aab0e9c7a94e0425900e6978,8afad6ce8a7ea8914afafeeba6a28eb560d12043aab0e9c7a94e0425900e6978,16f98b22bb4a5dc2d508282b9f00155eb49999788d23a4d86d4e45dbef26572c,16f98b22bb4a5dc2d508282b9f00155eb49999788d23a4d86d4e45dbef26572c,true
1599,doc_3d832c68af87b758258734f0,chunk_d39d942e9e104ded168a1840,reused,02ea8317810f876a530275fd0ab06279de6a248bab0064bee6a77816647cce17,02ea8317810f876a530275fd0ab06279de6a248bab0064bee6a77816647cce17,51fda8690126b96718873bf1944682b99b3287a38762b3a7c14b7b09c2546e73,51fda8690126b96718873bf1944682b99b3287a38762b3a7c14b7b09c2546e73,true
1600,doc_3d832c68af87b758258734f0,chunk_064815ba905e1e6f4281ac64,reused,ec83384ede6c649b86d3ea4a225f8bdbd59d02dca632261fd4a353a2325733c5,ec83384ede6c649b86d3ea4a225f8bdbd59d02dca632261fd4a353a2325733c5,be4f0140d88b5dd05b43ef6322d0bf8e5751122fc8ad441459458f45da15132c,be4f0140d88b5dd05b43ef6322d0bf8e5751122fc8ad441459458f45da15132c,true
1601,doc_3d832c68af87b758258734f0,chunk_927864c60af33105aa93458d,reused,34bd0563603ba97900ef6ef91a290028ffa3755fe7cdee68809f1950d17f2a88,34bd0563603ba97900ef6ef91a290028ffa3755fe7cdee68809f1950d17f2a88,acbd410862107954a510028b773e35348dcc86bd5d04b11a5faad9e301a85d53,acbd410862107954a510028b773e35348dcc86bd5d04b11a5faad9e301a85d53,true
1602,doc_3d832c68af87b758258734f0,chunk_6c602b9690ec3222a8a28910,reused,482e33b0c18d4443f903cdbdb94b245285dfabff901ebd55ee07a0c69558cb9c,482e33b0c18d4443f903cdbdb94b245285dfabff901ebd55ee07a0c69558cb9c,e8e95472bc685e1b8a834be4119787466781b2968beb3ad5a9b3a99cdd13715d,e8e95472bc685e1b8a834be4119787466781b2968beb3ad5a9b3a99cdd13715d,true
1603,doc_3d832c68af87b758258734f0,chunk_4d9a67d5f27dc649f8440237,reused,034c23b69308472f521ffc62193c2e4d5954934aa1711cbb182e74680244999d,034c23b69308472f521ffc62193c2e4d5954934aa1711cbb182e74680244999d,b22197a4426ae8146ea678ff8251c69121a8f705ea6f18c7d75e959ab5e24aaa,b22197a4426ae8146ea678ff8251c69121a8f705ea6f18c7d75e959ab5e24aaa,true
1604,doc_3d832c68af87b758258734f0,chunk_0307ca75163c4b7a7315601a,reused,7d4f23caa5d339030804bed3415ca1edb5e7328ecf5bc772eda3877af9bf8845,7d4f23caa5d339030804bed3415ca1edb5e7328ecf5bc772eda3877af9bf8845,281f568a6404f92c8c82d4a09f93845294666a04627a8244669429a565573452,281f568a6404f92c8c82d4a09f93845294666a04627a8244669429a565573452,true
1605,doc_3d832c68af87b758258734f0,chunk_bfc02f11945102dbf5b1f9f6,reused,da59912081adfff7259a35123010d29ddf2345093cb75985f1530c384d3b0b5a,da59912081adfff7259a35123010d29ddf2345093cb75985f1530c384d3b0b5a,4e3144e9c636ed51791a5cd463adac5684d38cfd1e268dfd102eaab7bbf46f87,4e3144e9c636ed51791a5cd463adac5684d38cfd1e268dfd102eaab7bbf46f87,true
1606,doc_3d832c68af87b758258734f0,chunk_c0670050ad0f7b5d9ce404c4,reused,3ac6b12a10397db41b5a0fca7e64b99719ce2af607c02c400099394a7e2e91c6,3ac6b12a10397db41b5a0fca7e64b99719ce2af607c02c400099394a7e2e91c6,f6c6096a683acc8b290ec6474c262911676afa12e8762f8187e08a2d0c2766d3,f6c6096a683acc8b290ec6474c262911676afa12e8762f8187e08a2d0c2766d3,true
1607,doc_3d832c68af87b758258734f0,chunk_07fef832c471a3835c2e0626,reused,5d5980b3f8b96bfeeb149c9faf60961d5035989e21ec24f164c7e8e81935c60c,5d5980b3f8b96bfeeb149c9faf60961d5035989e21ec24f164c7e8e81935c60c,2f3d05fb8d24a9036efdfbca240424a8dd090f221b806b9b7119a3191c3eb6de,2f3d05fb8d24a9036efdfbca240424a8dd090f221b806b9b7119a3191c3eb6de,true
1608,doc_3d832c68af87b758258734f0,chunk_615ea7ef061c15879272128f,reused,ab37008675b1ea3b9f157956f8ca106d8c54277b5523b637e0eb6f11091a34b8,ab37008675b1ea3b9f157956f8ca106d8c54277b5523b637e0eb6f11091a34b8,d7c1bf8e4c0be5a6300ac84b4f9c98b7b81452179a9f9782ac7cb67725fff2ff,d7c1bf8e4c0be5a6300ac84b4f9c98b7b81452179a9f9782ac7cb67725fff2ff,true
1609,doc_3d832c68af87b758258734f0,chunk_27c8411488140878cb4c679e,reused,df025753d5c858c3bed0e2755786891dde2a1f625aa6d8bc6d73cf063d817c3a,df025753d5c858c3bed0e2755786891dde2a1f625aa6d8bc6d73cf063d817c3a,204040bd69c9ef4bd204e94c2dc7ff6a68259d8bb046aedbc48b4f4c8d646ebd,204040bd69c9ef4bd204e94c2dc7ff6a68259d8bb046aedbc48b4f4c8d646ebd,true
1610,doc_951c7d3b2fbdc5570069c2a8,chunk_8f25867bf11ad25c864dd7ca,reused,3eb6958f2fb16edf69a16bd5f5c70352a600e10304a1ab277f7c1395214c46ce,3eb6958f2fb16edf69a16bd5f5c70352a600e10304a1ab277f7c1395214c46ce,7a50dcad819ea07dddefe2699292f78a94bd395062e8e052eca916dc906b4cc3,7a50dcad819ea07dddefe2699292f78a94bd395062e8e052eca916dc906b4cc3,true
1611,doc_951c7d3b2fbdc5570069c2a8,chunk_718cad9dd804b1306de51345,reused,627af21ea32d7cb07ef0b78741005541515862214f5d533a0609937c6bd1c3a5,627af21ea32d7cb07ef0b78741005541515862214f5d533a0609937c6bd1c3a5,5b3550c33e963c4e1b10910ce2fa2a3721c2fa21eaf57b3294fd02d95edcbd03,5b3550c33e963c4e1b10910ce2fa2a3721c2fa21eaf57b3294fd02d95edcbd03,true
1612,doc_951c7d3b2fbdc5570069c2a8,chunk_242385f70a4949cc3d87f2f6,reused,7272e708fb4b30a6b5c521b08bdc7acd4380efeb198ef3e4e141bbeb1ea31b67,7272e708fb4b30a6b5c521b08bdc7acd4380efeb198ef3e4e141bbeb1ea31b67,9c29fa965c00e57862986066667cf5580de8b66ce369a2001bbbe375afd93606,9c29fa965c00e57862986066667cf5580de8b66ce369a2001bbbe375afd93606,true
1613,doc_951c7d3b2fbdc5570069c2a8,chunk_f7b39d4b7752e06294f902e4,reused,0eb62977a80ca1d142f4805896ee2b9c8ff96fa699d29275525eca0419fdcf06,0eb62977a80ca1d142f4805896ee2b9c8ff96fa699d29275525eca0419fdcf06,ecccf02899fdc43f788d8f25b3198ab01a9b54dd9b5fb818578f53d4cb3a6b34,ecccf02899fdc43f788d8f25b3198ab01a9b54dd9b5fb818578f53d4cb3a6b34,true
1614,doc_951c7d3b2fbdc5570069c2a8,chunk_eb12767a3d5b625d10b8de32,reused,0ba262901e3eee023c09e29dae662b498bbb3e6cdcd0a40830be071a10b20b49,0ba262901e3eee023c09e29dae662b498bbb3e6cdcd0a40830be071a10b20b49,8695ea8a9468d5effd54f53d1fe351713998453c36ff691f7ba5a180be4abbbf,8695ea8a9468d5effd54f53d1fe351713998453c36ff691f7ba5a180be4abbbf,true
1615,doc_951c7d3b2fbdc5570069c2a8,chunk_e45b05d971944c27ca959a2b,reused,2bbbc5a97c15ec8b64be0cf45864d96832b882a9fce87e54f2a5f407e045da11,2bbbc5a97c15ec8b64be0cf45864d96832b882a9fce87e54f2a5f407e045da11,8876af9ea5cba154f46ba6592e2851b2022fd2e78d90393cb6d09a622248960b,8876af9ea5cba154f46ba6592e2851b2022fd2e78d90393cb6d09a622248960b,true
1616,doc_951c7d3b2fbdc5570069c2a8,chunk_f77ba27e3943aed32fa96b74,reused,e17d02983792f5b76bd350f02bbae1844d7c631b4856a53f931927da930ef2b1,e17d02983792f5b76bd350f02bbae1844d7c631b4856a53f931927da930ef2b1,21e06933aee2ee7bcbbb916bda50bafe42ada5d4640039654a5fbdfaddbfbaa9,21e06933aee2ee7bcbbb916bda50bafe42ada5d4640039654a5fbdfaddbfbaa9,true
1617,doc_3e4eb50900b879c50b0545d6,chunk_e9868d9f620c9eef62bc38e5,reused,54e43bbbc782d25d5dd543744ece8bf0f237bc049e96ffd26be886ac0675f567,54e43bbbc782d25d5dd543744ece8bf0f237bc049e96ffd26be886ac0675f567,123cf39362c9e7a369dc99e51c574027006b37217d3ae13976ecfebac956b9a2,123cf39362c9e7a369dc99e51c574027006b37217d3ae13976ecfebac956b9a2,true
1618,doc_3e4eb50900b879c50b0545d6,chunk_15041c9751e7be8d5d661863,reused,0e2883e120bb9ffca64fd189b918eb906fd99b2f49c5a35ea7eb596860aa2d4c,0e2883e120bb9ffca64fd189b918eb906fd99b2f49c5a35ea7eb596860aa2d4c,7a333fb6b6726251393b46b22c6293b342f4b0acf03727913d3285f4f62cb5e4,7a333fb6b6726251393b46b22c6293b342f4b0acf03727913d3285f4f62cb5e4,true
1619,doc_3e4eb50900b879c50b0545d6,chunk_6b6c19364cad49d17d3fc9f2,reused,46432a7144d114912500b92b5f2653c6cdd5847cbd6c65c10f6edb7fa2468884,46432a7144d114912500b92b5f2653c6cdd5847cbd6c65c10f6edb7fa2468884,23515bc6ac47ed7f2e2abfa4b7a8693a14a20f26cd389975319651e8df43f633,23515bc6ac47ed7f2e2abfa4b7a8693a14a20f26cd389975319651e8df43f633,true
1620,doc_3e4eb50900b879c50b0545d6,chunk_b34313ef4f17a9cade20c63a,reused,d5643ed562350ffc5547da9d6d7a99b3c689bad11f89534e868ddcd4ff654504,d5643ed562350ffc5547da9d6d7a99b3c689bad11f89534e868ddcd4ff654504,cc530d6b3d0cfc4d032c875701f062d7eeeb41ed8bfa723904f193b04318af38,cc530d6b3d0cfc4d032c875701f062d7eeeb41ed8bfa723904f193b04318af38,true
1621,doc_3e4eb50900b879c50b0545d6,chunk_34ac3600a152e5fdb0307428,reused,b2aae4208e0e6b6a8d7a8a82176fb3c9978d5a92874a60141382e90c844a3f87,b2aae4208e0e6b6a8d7a8a82176fb3c9978d5a92874a60141382e90c844a3f87,9b03d224c7ac13314b9a9dc25abbae7f2726c7d8023c26282f59aad717e7206d,9b03d224c7ac13314b9a9dc25abbae7f2726c7d8023c26282f59aad717e7206d,true
1622,doc_3e4eb50900b879c50b0545d6,chunk_a2b2a072353a127ce19d3a85,reused,476b40046e5ff6ee9b14b73dca6d01a2bcddbb2fa8ff08e8a9adfe7e09d82582,476b40046e5ff6ee9b14b73dca6d01a2bcddbb2fa8ff08e8a9adfe7e09d82582,78b5d9f7f908adc05fd846c716f4f84c56c15410e14a29acae3194a8fcc20237,78b5d9f7f908adc05fd846c716f4f84c56c15410e14a29acae3194a8fcc20237,true
1623,doc_3e4eb50900b879c50b0545d6,chunk_73377e05bafc5bfd0849c880,reused,5050dde4dd72fc5fcc4ee2a5acf51195073daedef221ab6cd46208488a86de82,5050dde4dd72fc5fcc4ee2a5acf51195073daedef221ab6cd46208488a86de82,d53eb56ed3f993e7cecd9fd2619d60bea7b6ee119cb700754fa21244b2ebda19,d53eb56ed3f993e7cecd9fd2619d60bea7b6ee119cb700754fa21244b2ebda19,true
1624,doc_1428029fdd940bf284dc590b,chunk_2d19b1b44fbcb11be8234193,reused,ca0111f417ca50b38926d623de88388de374c56bf8a1096f15ca0e46a4a13833,ca0111f417ca50b38926d623de88388de374c56bf8a1096f15ca0e46a4a13833,8a721d521dae8f043b474c125678528acf9afc1734e4c630af67aae18cc96580,8a721d521dae8f043b474c125678528acf9afc1734e4c630af67aae18cc96580,true
1625,doc_1428029fdd940bf284dc590b,chunk_2e65346fd76e349381c98c12,reused,44114ccd24f8be44e27d35bec3e81c77f1f6eaa9ab43947bf46b7b78335d652d,44114ccd24f8be44e27d35bec3e81c77f1f6eaa9ab43947bf46b7b78335d652d,d8e510c0b234f9b06b8cfbd1ccbf2821a1b3468b2b7d04c12ad7a64e436a4765,d8e510c0b234f9b06b8cfbd1ccbf2821a1b3468b2b7d04c12ad7a64e436a4765,true
